CarPark,Category,Saturday_Rate,Sunday_PublicHoliday_Rate,WeekDays_Rate_1,WeekDays_Rate_2,_id,address,car_park_basement,car_park_decks,car_park_no,car_park_type,coordinates,free_parking,gantry_height,geometries,lat,lon,name,night_parking,parkingSystem,ppCode,ppName,rate,rateRange,schedules,short_term_parking,source,type,type_of_parking_system,x_coord,y_coord
Fu Lu Shou Complex,South & CBD,Same as wkdays,Same as wkdays,8am-5pm: $2.40 per hr,Aft 5pm: $2.20 per entry (Car park closed at 12.30am daily),,,,,,,"[103.854463606806, 1.3015896]",,,,1.3015896,103.854463606806,,,,,,,,,,,Point,,,
Fullerton Hotel,South & CBD,$5 per entry,$5 per entry,7am-6pm: $2.20 per ½ hr,After 6pm: $5 per entry,,,,,,,"[103.853072629982, 1.28620185]",,,,1.28620185,103.853072629982,,,,,,,,,,,Point,,,
Funan DigitaLife Mall,South & CBD,Same as wkdays,Same as wkdays,12am-5.59pm: $2.14 for 1st hr; $0.54 for sub. 15mins,6pm-9.59pm: $2.14 per entry,,,,,,,"[103.84988, 1.29143]",,,,1.29143,103.84988,,,,,,,,,,,Point,,,
Furama City Centre Singapore,South & CBD,Same as wkdays,$3 per entry,5am-5pm: $1.40 for 1st ½ hr; $1.50 for sub. ½ hr,Aft 5pm: $3 per entry,,,,,,,"[103.844623054289, 1.28655385]",,,,1.28655385,103.844623054289,,,,,,,,,,,Point,,,
Furama Riverfront Singapore,South & CBD,Same as wkdays,Same as wkdays,7am-5pm: $1 per ½ hr,Aft 5pm: $6 per entry,,,,,,,"[103.8360928, 1.2876345]",,,,1.2876345,103.8360928,,,,,,,,,,,Point,,,
Gallery Hotel,South & CBD,"6am-11.59pm: $3 for 1st hr; $0.50 for sub. ½ hr, $3 for 1st hr; $0.50 for sub. ½ hr from 12am-1.59am for Fri-Sun/PH ",$2 for 1st hr; $0.50 for sub. ½ hr from 2.01am-6am for Fri-Sun/PH,"12pm-2pm: $3 for 1st hr; $1 for sub. ½ hr; $2 for 1st hr, $0.50 for sub. ½ hr from 2.01pm to 6.00pm for Mon-Thu",6pm-11.59pm: $3 for 1st hr; $1 for sub. ½ hr; $2 for 1st hr; $0.50 for sub. ½ hr  from 12am-11.59am for Mon-Thu,,,,,,,"[103.8918009, 1.3333733]",,,,1.3333733,103.8918009,,,,,,,,,,,Point,,,
Gillman Barracks,South & CBD,0700-1800 - Free Parking; 1800-0700: $2/entry.,Free Parking,$0.50 / 30 mins,From 1700: $2.00 / entry,,,,,,,"[103.80434375, 1.27831825]",partially,,,1.27831825,103.80434375,,,,,,,,,,,Point,,,
Golden Mile Complex,South & CBD,Same as wkdays,$2.20 per entry,7am-6pm: $2 for 1st hr; $1 for sub. ½ hr,Aft 6pm: $2.20 per entry,,,,,,,"[103.865185983823, 1.3027466]",,,,1.3027466,103.865185983823,,,,,,,,,,,Point,,,
Golden Shoe Complex,South & CBD,Charges same as wkdays but $3.30 per entry after 1pm,$3.3 per entry,7am-5pm: $2.60 per ½ hr,Aft 5pm: $3.30 per entry,,,,,,,"[103.864871, 1.3034]",,,,1.3034,103.864871,,,,,,,,,,,Point,,,
Grand Copthorne Waterfront Hotel,South & CBD,Same as wkdays,$4.28 per entry,7am-5pm: $3.75 for 1st hr; $2.14 for sub. hr,Aft 5pm: $4.28 per entry,,,,,,,"[103.8349983, 1.2905075]",,,,1.2905075,103.8349983,,,,,,,,,,,Point,,,
Grand Pacific Hotel (Formerly Allson Hotel),South & CBD,Same as wkdays,$3.57 per entry,7am-5pm: $1.32 per ½ hr,Aft 5pm: $3.57 per entry,,,,,,,"[103.85131, 1.29679]",,,,1.29679,103.85131,,,,,,,,,,,Point,,,
Grand Park City Hall,South & CBD,Same as wkdays,Same as wkdays,7am-5pm: $3.28 for 1st hr; $1.55 for sub. ½ hr,Aft 5pm: $5.35 per entry,,,,,,,"[103.8501239, 1.2926289]",,,,1.2926289,103.8501239,,,,,,,,,,,Point,,,
Great Eastern Centre,South & CBD,8am-12am: $3 per entry,Same as Saturday,8am-6pm: $1.80 per ½ hr (Car park at China square central; B2 closed from 12am-6am daily),6pm-12am: $3 per entry,,,,,,,"[103.847683826915, 1.28482515]",,,,1.28482515,103.847683826915,,,,,,,,,,,Point,,,
Great World City,South & CBD,$1.65 per hr (Max. of $6.00 per entry),Same as Saturday,6.01am-5pm: $1.55 per hr,Aft 5pm: $3.30 per entry,,,,,,,"[103.831992943519, 1.29345175]",,,,1.29345175,103.831992943519,,,,,,,,,,,Point,,,
Harbourfront Centre,South & CBD,Same as wkdays,Same as wkdays,7am-6pm: $1.20 for 1st hr; $0.60 for sub. ½ hr,6pm-1am: $2.40 per entry; Aft 1am: $2.04 per hr,,,,,,,"[103.8203755, 1.2636951]",,,,1.2636951,103.8203755,,,,,,,,,,,Point,,,
Holiday Inn Atrium Singapore,South & CBD,Same as wkdays,$3.80 per entry,7am-5pm: $1.80 per hr,Aft 5pm: $3.80 per entry,,,,,,,"[103.8340683, 1.2890702]",,,,1.2890702,103.8340683,,,,,,,,,,,Point,,,
Hong Leong Building,South & CBD,7am-1pm: $2.50 per ½ hr; 1pm-11pm: $3.10 per entry. Aft 11pm: Overnight Charge of $12,7am-11pm: $3.10 per entry. Aft 11pm: Overnight Charge of $12,7am-5pm: $2.50 per ½ hr,5pm-11pm: $3.10 per entry. Aft 11pm: Overnight Charge of $12,,,,,,,"[103.85091665, 1.2813384]",,,,1.2813384,103.85091665,,,,,,,,,,,Point,,,
Hub Synergy Point (Formerly Apex tower),South & CBD,7am-2pm: $1 per ½ hr; 2pm-12am: $1 per hr,7am-12am: $1 per hr,7am-6pm: $1 per ½ hr,6pm-12am: $1 per hr,,,,,,,"[103.84485, 1.273961]",,,,1.273961,103.84485,,,,,,,,,,,Point,,,
Icon Village,South & CBD,7am-1pm: $3 per hr; Aft 1pm: $3 per entry,$3 per entry,7am-5pm: $1.50 per ½ hr,Aft 5pm: $3 per entry,,,,,,,"[103.8442033, 1.2748595]",,,,1.2748595,103.8442033,,,,,,,,,,,Point,,,
Iluma,South & CBD,$2.50 for 1st 2hrs; $0.25 for sub. 10 mins,Same as Saturday,8am-5pm: $1.07 for 1st hr; $0.37 for sub. 10 mins,Mon-Thu: Aft 5pm: $2.50 per entry; Fri: $2.50 for 1st 2hrs; $0.25 for sub. 10 mins,,,,,,,"[103.853826, 1.299256]",,,,1.299256,103.853826,,,,,,,,,,,Point,,,
Income At Raffles ( former Hitachi tower),South & CBD,7.30am-12.59pm: $2.75 per ½ hr. 1.00pm-7.29am: $3.30 per entry,7.30am-7.29am: $3.30 per entry.,7.30am-5.59pm: $2.75 per ½ hr,6pm to 7.29am : $3.30 per entry,,,,,,,"[103.85273, 1.284208]",,,,1.284208,103.85273,,,,,,,,,,,Point,,,
Inter-continental Singapore Hotel,South & CBD,$2.50 for 1st 2hrs; $0.25 for sub. 10 mins,Same as Saturday,8am-5pm: $1.07 for 1st hr; $0.37 for sub. 10mins,Mon-Thu: Aft 5pm: $2.50 per entry. Fri: $2.50 for 1st 2hrs; $0.25 for sub. 10 mins,,,,,,,"[103.83333, 1.31667]",,,,1.31667,103.83333,,,,,,,,,,,Point,,,
International Plaza,South & CBD,"Charges same as wkdays, but $3 per entry after 3pm ",$3 per entry,7am-5pm: $2.20 per ½ hr,Aft 5pm: $3 per entry,,,,,,,"[103.845899858558, 1.275755]",,,,1.275755,103.845899858558,,,,,,,,,,,Point,,,
Keck Seng Tower,South & CBD,8am-2pm: $2.50 per ½ hr; 2pm-10pm: $2.50 per entry,Closed,8am-6pm: $2.50 per ½ hr,6pm-10pm: $2.50 per entry,,,,,,,"[103.8487622, 1.2802339]",,,,1.2802339,103.8487622,,,,,,,,,,,Point,,,
Keppel Bay Tower / Harbourfront Tower One,South & CBD,7am-1pm: $1.05 per ½ hr; 1pm-6pm: $1.20 for 1st hr; $0.60 for sub. ½ hr; 6pm-1am: $2.40 per entry; Aft 1am: $3.10 per hr,7am-6pm: $1.20 for 1st hr; $0.60 for sub. ½ hr; 6pm-1am: $2.40 per entry; Aft 1am: $3.10 per hr,7am-7pm: $1.05 per ½ hr,7pm-1am: $3.10 per entry; Aft 1am: $3.10 per hr,,,,,,,"[103.818253, 1.265033]",,,,1.265033,103.818253,,,,,,,,,,,Point,,,
Keypoint,South & CBD,Same as wkdays,$2 per entry,$1.10 for ½ hr,$2 per entry (close at midnight),,,,,,,"[103.862897, 1.302146]",,,,1.302146,103.862897,,,,,,,,,,,Point,,,
"klapsons, The Boutique Hotel",South & CBD,After 2pm - $4.00 flat,$4.00 flat,6.30am to 6.30pm - first 3 hours at $3.00 and subsequent half an hour at $1.50,6.30pm to 6.30am - $ 4.00 flat,,,,,,,"[103.842199, 1.273803]",,,,1.273803,103.842199,,,,,,,,,,,Point,,,
Landmark Village Hotel,South & CBD,Same as wkdays,$2.14 per entry,8am-5pm: $1.90 for 1st hr; $1.07 for sub. ½ hr,Aft 5pm: $2.14 per entry,,,,,,,"[103.85783728629, 1.30228445]",,,,1.30228445,103.85783728629,,,,,,,,,,,Point,,,
Liang Court,South & CBD,7am-1pm: $1.07 per hr; Aft 1pm: $3.21 per entry,$3.21 per entry,7am-5pm: $1.07 per hr,Aft 5pm: $3.21 per entry,,,,,,,"[103.844671388495, 1.29148095]",,,,1.29148095,103.844671388495,,,,,,,,,,,Point,,,
M Hotel,South & CBD,"Charges same as wkdays, but $3 per entry after 1pm",$3 per entry,7am-6pm: $1.50 per ½ hr,Aft 6pm: $3 per entry,,,,,,,"[103.8449023, 1.2736919]",,,,1.2736919,103.8449023,,,,,,,,,,,Point,,,
Mandarin Oriental Hotel,South & CBD,Fri/Sat-Sun/PH: 7am-2am :$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.40 per ½ hr for sub. ½ hr after 4 hrs of parking. 2am-7am: $1.10 per ½ hr,Same as Saturday,Mon-Thu: 7am-5pm: $2.20 for 1st 2hrs; $1.10 per ½ hr for sub. ½ hr (Car Park at Marina Square),Mon-Thu: 5pm-2am: $2.20 per entry; 2am-7am: $1.10 per ½ hr,,,,,,,"[103.858324, 1.2906606]",,,,1.2906606,103.858324,,,,,,,,,,,Point,,,
"Marina Bay Financial Centre Tower 1, 2 ,3 & Marina Bay Link Mall",South & CBD,$3.21 for 1st 4hrs; $0.27 for sub. 10 mins,Same as Saturday,6am-6pm: $1.07 per 10 mins,Aft 6pm: $3.21 for 1st 4hrs; $0.27 for sub. 10 mins,,,,,,,"[103.854199, 1.280218]",,,,1.280218,103.854199,,,,,,,,,,,Point,,,
Marina Bay Sands,South & CBD,"Sat, Sun & Eve of PH: 7am-7pm: $8 for 1st hr; $1 for sub. ½ hr; Aft 7pm: $8 per entry",Same as Saturday,7am-7pm: $7 for 1st hr; $1 for sub.½ hr; (Capped at $26 every 24hrs),Aft 7pm: $7 per entry,,,,,,,"[103.8607226, 1.2836965]",,,,1.2836965,103.8607226,,,,,,,,,,,Point,,,
Marina Mandarin Hotel,South & CBD,Fri/Sat-Sun/PH: 7am-2am :$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.40 per ½ hr for sub. ½ hr after 4 hrs of parking. 2am-7am: $1.10 per ½ hr,Same as Saturday,Mon-Thu: 7am-5pm: $2.20 for 1st 2hrs; $1.10 per ½ hr for sub. ½ hr (Car Park at Marina Square),Mon-Thu: 5pm-2am: $2.20 per entry; 2am-7am: $1.10 per ½ hr,,,,,,,"[103.857162275, 1.2916812]",,,,1.2916812,103.857162275,,,,,,,,,,,Point,,,
Marina Square,South & CBD,Fri/Sat-Sun/PH: 7am-2am :$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.40 per ½ hr for sub. ½ hr after 4 hrs of parking. 2am-7am: $1.10 per ½ hr,Same as Saturday,Mon-Thu: 7am-5pm: $2.20 for 1st 2hrs; $1.10 per ½ hr for sub. ½ hr,Mon-Thu: 5pm-2am: $2.20 per entry; 2am-7am: $1.10 per ½ hr,,,,,,,"[103.8584714, 1.2903399]",,,,1.2903399,103.8584714,,,,,,,,,,,Point,,,
Merchant Square,South & CBD,$3 per entry,$3 per entry,8am-6pm: $2 for 1st ½ hr; $1 for sub. hr,Aft 6pm: $3 per entry,,,,,,,"[103.8420635, 1.290076]",,,,1.290076,103.8420635,,,,,,,,,,,Point,,,
Millenia Singapore,South & CBD,$2.20 for 1st 2hrs; $1.10 for sub. hr,Same as Saturday,7am-6pm: $3.30 for 1st hr; $1.10 for sub.½ hr,Aft 6pm: $2.20 per entry,,,,,,,"[103.8600473, 1.2907183]",,,,1.2907183,103.8600473,,,,,,,,,,,Point,,,
Millenia Walk (Basement Car Park),South & CBD,$2.20 for 1st 2hrs; $1.10 for sub. hr,Same as Saturday,7am-6pm: $3.30 for 1st hr; $1.10 for sub.½ hr,Aft 6pm: $2.20 per entry,,,,,,,"[103.859718, 1.292181]",,,,1.292181,103.859718,,,,,,,,,,,Point,,,
Millenia Walk (Surface parking @ L1),South & CBD,$4.28 for 1st 2hrs; $1.605 for sub. hr,Same as Saturday,7am-6pm: $4.28 for 1st hr; $1.605 for sub. ½ hr,Aft 6pm: $4.28 for 1st 2hrs; $1.605 for sub. hr,,,,,,,"[103.859718, 1.292181]",,,,1.292181,103.859718,,,,,,,,,,,Point,,,
Neil Road Off-Street,South & CBD,0700-1700:$1.00 per 30 mins; 1700-0700: $0.50 per 30 mins (Per Minute Charging),$0.50 per 30 mins (Per Minute Charging),$1.00 per 30 mins (Per Minute Charging),$0.50 per 30 mins (Per Minute Charging),,,,,,,"[103.8374445, 1.2773641]",,,,1.2773641,103.8374445,,,,,,,,,,,Point,,,
North Bridge Centre,South & CBD,$3 per entry,$3 per entry,8am-5pm: $1.30 per ½ hr,5pm-11pm: $3 per entry,,,,,,,"[103.854921143176, 1.2971872]",,,,1.2971872,103.854921143176,,,,,,,,,,,Point,,,
Novotel Clarke Quay,South & CBD,7am-1pm: $1.07 per hr; Aft 1pm: $3.21 per entry,$3.21 per entry,7am-5pm: $1.07 per hr,Aft 5pm: $3.21 per entry,,,,,,,"[103.8445863, 1.2915148]",,,,1.2915148,103.8445863,,,,,,,,,,,Point,,,
OCBC centre,South & CBD,$3 per entry,$3 per entry,7am-6pm: $4 per hr,Aft 6pm: $3 per entry,,,,,,,"[103.849076864289, 1.2850333]",,,,1.2850333,103.849076864289,,,,,,,,,,,Point,,,
One Fullerton,South & CBD,$5 per entry,$5 per entry,7am-6pm: $2.50 per ½ hr,Aft 6pm: $5 per entry,,,,,,,"[103.853944096761, 1.28570085]",,,,1.28570085,103.853944096761,,,,,,,,,,,Point,,,
One Raffles Quay,South & CBD,$3.21 for 1st 4hrs; $0.27 per sub. 10 mins,Same as Saturday,6am-6pm: $1.07 per 10mins,Aft 6pm: $3.21 for 1st 4hrs; $0.27 per sub. 10 mins,,,,,,,"[103.8523533, 1.2813336]",,,,1.2813336,103.8523533,,,,,,,,,,,Point,,,
OUB Centre,South & CBD,Same as wkdays,Same as wkdays,7am-5pm : $2.62 per ½ hr,Aft 5pm: $3.21 per entry,,,,,,,"[103.849692753962, 1.280717]",,,,1.280717,103.849692753962,,,,,,,,,,,Point,,,
OUE Bayfront (Formerly Overseas Union House),South & CBD,7am-2.59pm: $0.86 per 10mins block. 3pm-11.59am $3.21 per entry,$3.21 per entry,7am-5.59pm: $0.86 per 10mins block,Aft 6pm: $3.21 per entry,,,,,,,"[103.852895, 1.283408]",,,,1.283408,103.852895,,,,,,,,,,,Point,,,
Pan Pacific Hotel,South & CBD,7am-2am :$2.40 for 1st 2 hrs; $1.20 per hr for sub. 2hrs; $1.20 per ½ hr for sub. ½ hr after 4 hrs of parking. 2am-7am: $1.10 per ½ hr,Same as Saturday,Mon-Fri: 7am-5pm: $2.20 for 1st 2hrs; $1.10 per ½ hr for sub. ½ hr (Car Park at Marina Square),Mon-Fri: 5pm-2am: $2.20 per entry; 2am-7am: $1.10 per ½ hr,,,,,,,"[103.8594224, 1.2915823]",,,,1.2915823,103.8594224,,,,,,,,,,,Point,,,
Parklane Shopping Mall,South & CBD,Same as wkdays,7am-12am: $3 per entry,7am-7pm: $2.50 for 1st hr; $1.25 for sub. ½ hr,7pm-12am: $2.50 per entry. Aft 12am: $2.50 per entry,,,,,,,"[103.849458725465, 1.300686]",,,,1.300686,103.849458725465,,,,,,,,,,,Point,,,
PARKROYAL on Beach Road,South & CBD,Charges same as wkdays but $2.50 per entry (Multi-Storey Carpark) & $6 per entry (Hotel Driveway) after 1pm. ,Multi-Storey Carpark - $2.50 per entry. Hotel Driveway - $6 per entry.,7am-5pm: Multi Storey Carpark - $2.50 for 1st hr; $1.50 for sub. ½ hr. Hotel Driveway - $6 for 1st hr; $2 for sub. ½ hr.,Aft 5pm: Multi Storey Carpark - $2.50 per entry. Hotel Driveway - $6 per entry.,,,,,,,"[103.86076094344, 1.3002036]",,,,1.3002036,103.86076094344,,,,,,,,,,,Point,,,
Pearl's Centre,South & CBD,Same as wkdays,$2.50 per entry,8.30am-5pm: $1.20 per ½ hr (max $22.90),Aft 5pm: $2.50 per entry,,,,,,,"[103.84087, 1.2815459]",,,,1.2815459,103.84087,,,,,,,,,,,Point,,,
Peninsula Excelsior Hotel,South & CBD,Same as wkdays,8am-5pm: $1.50 per hr; Aft 5pm: $4 per entry,8am-5pm: $2.60 for 1st hr; $1.50 for sub. ½ hr,Aft 5pm: $4 per entry,,,,,,,"[103.8498204, 1.2919459]",,,,1.2919459,103.8498204,,,,,,,,,,,Point,,,
Peninsular Plaza,South & CBD,Season Parking Only,Season Parking Only,Season Parking Only,Season Parking Only,,,,,,,"[103.849937, 1.291968]",,,,1.291968,103.849937,,,,,,,,,,,Point,,,
People's Park Centre,South & CBD,Same as wkdays,Same as wkdays,7am-5pm: $1.50 per ½ hr,Aft 5pm: $2.50 per entry,,,,,,,"[103.844033748199, 1.28583565]",,,,1.28583565,103.844033748199,,,,,,,,,,,Point,,,
PoMo (Fomerly Paradiz Centre),South & CBD,Same as wkdays,$2.95 per entry,8am-5pm: $1.25 per ½ hr,Aft 5pm: $2.95 per entry,,,,,,,"[103.849336, 1.299809]",,,,1.299809,103.849336,,,,,,,,,,,Point,,,
PWC Building,South & CBD,$3 per entry,Closed,8am-6pm: $2.20 per ½ hr,Aft 6pm: $3 per entry,,,,,,,"[103.849122, 1.282091]",,,,1.282091,103.849122,,,,,,,,,,,Point,,,
Raffles City,South & CBD,"$2.20 for 1st 2hrs, $0.40 for sub. 15mins for 3rd and 4th hr, $0.60 for sub. 15mins for 5th hr onwards.",Same as Saturday,8am-5.59pm: $2.20 for 1st hr; $0.55 for sub. 15mins,6pm-7.59am: $3 per entry,,,,,,,"[103.853137, 1.2936184]",,,,1.2936184,103.853137,,,,,,,,,,,Point,,,
Raffles Hotel,South & CBD,Same as wkdays,$6 per entry,12am-6pm: $3 for 1st ½ hr; $1.50 for sub. ½ hr,6pm-12am: $6 per entry,,,,,,,"[103.854302714415, 1.294941]",,,,1.294941,103.854302714415,,,,,,,,,,,Point,,,
Republic Plaza,South & CBD,"Charges same as wkdays, but $3 per entry after 12pm",$3 per entry,7am-5pm: $3 per ½ hr,Aft 5pm: $3 per entry,,,,,,,"[103.8624882, 1.2955205]",,,,1.2955205,103.8624882,,,,,,,,,,,Point,,,
Resorts World Sentosa,South & CBD,Fri/Sat-Sun/PH: 7am-7pm: $8 for 1st hr; $2 for sub. ½ hr or part thereof.  Aft 7pm: $8 per entry (Max: $28 per 24 hrs),Same as Saturday,Mon-Thu: 7am-7pm: $7 for 1st hr; $1 for sub. ½ hr or part thereof. (Max: $28 per 24 hrs),Aft 7pm: $6 per entry,,,,,,,"[103.8215225, 1.2564096]",,,,1.2564096,103.8215225,,,,,,,,,,,Point,,,
Robertson Walk,South & CBD,Same as wkdays,$4 per entry,6am-6pm: $1.50 for 1st hr or part thereof; $0.50 for sub. ½ hr or part thereof.,Aft 6pm: $4 per entry,,,,,,,"[103.8414103, 1.2918875]",,,,1.2918875,103.8414103,,,,,,,,,,,Point,,,
Robinson 77 (Formerly SIA Building),South & CBD,"Charges same as wkdays, but $2.4 per entry after 2pm ",$2.4 per entry,7am-5pm: $2.4 per ½ hr,5pm-11pm: $2.4 per entry,,,,,,,"[103.848502, 1.278126]",,,,1.278126,103.848502,,,,,,,,,,,Point,,,
Robinson Centre,South & CBD,"Charges same as wkdays, but $2 per entry after 1pm ",Same as Saturday,8am-5pm: $2 per ½ hr,Aft 5pm: $3 per entry,,,,,,,"[103.849361008743, 1.2792862]",,,,1.2792862,103.849361008743,,,,,,,,,,,Point,,,
"School of the Arts, Singapore (SOTA)",South & CBD,7am-5.59pm: $2.50 per hr. 6pm-2am (the next day): $5 per entry. 2.01am-6.59am: $5 (additional flat fee for overnight parking),Same as Saturday,7.00am-5.59pm: $2.50 per hr,6pm-2am (the next day): $5 per entry. 2.01am-6.59am: $5 (additional flat fee for overnight parking),,,,,,,"[103.849035, 1.299086]",,,,1.299086,103.849035,,,,,,,,,,,Point,,,
SGX Centre,South & CBD,7am-10pm: $3 per entry,Same as Saturday,7am-5pm: $2.50 per ½ hr,5pm-10pm: $3 per entry (The car park closed at 10pm daily),,,,,,,"[103.8498395, 1.2790662]",,,,1.2790662,103.8498395,,,,,,,,,,,Point,,,
Shenton House,South & CBD,"Charges same as wkdays, but $3 per entry after 2pm ",$3 per entry ,8am-5.30pm: $3 per ½ hr,Aft 5.30pm: $3 per entry,,,,,,,"[103.850092671947, 1.2785707]",,,,1.2785707,103.850092671947,,,,,,,,,,,Point,,,
Sim Lim Square,South & CBD,Same as wkdays,Same as wkdays,3:30am-6pm: $0.05 per min,Aft 6pm: $2 per entry (1st hr Free parking from 6pm-10pm daily inclusive of PH),,,,,,,"[103.8530255, 1.3030332]",,,,1.3030332,103.8530255,,,,,,,,,,,Point,,,
Sim Lim Tower,South & CBD,Same as wkdays,$3 per entry,8am-6pm: $1.50 per ½ hr,Aft 6pm: $3 per entry,,,,,,,"[103.854714271807, 1.30398835]",,,,1.30398835,103.854714271807,,,,,,,,,,,Point,,,
"Singapore General Hospital (Carpark C, E, G & I)",South & CBD,Same as wkdays,7am-9.59pm: $0.018 per min/$1.08 per hr; Aft 10pm: $2.14 per entry,7am-9.59pm: $0.036 per min/$2.16 per hr,10pm-6.59am: $2.14 per entry,,,,,,,"[103.835991, 1.27967]",,,,1.279670,103.835991,,,,,,,,,,,Point,,,
Singapore General Hospital (Multi-Storey Carpark H),South & CBD,Same as wkdays,$2.14 per entry,7am-9.59pm: $0.018 per min/$1.08 per hr,10pm-6.59am: $2.14 per entry,,,,,,,"[103.83333, 1.31667]",,,,1.31667,103.83333,,,,,,,,,,,Point,,,
Singapore Land Tower,South & CBD,-,-,For Tenants only,-,,,,,,,"[103.852022353487, 1.28470965]",,,,1.28470965,103.852022353487,,,,,,,,,,,Point,,,
Six Battery Road,South & CBD,"Charges same as wkdays, but $3.70 per entry after 1pm ",$3.70 per entry,7am-6pm: $3.10 per ½ hr,Aft 6pm: $3.70 per entry,,,,,,,"[103.851838596266, 1.28551495]",,,,1.28551495,103.851838596266,,,,,,,,,,,Point,,,
Sunshine Plaza,South & CBD,Same as wkdays,Same as wkdays,7am-6pm: $1.07 per ½ hr,Aft 6pm: $3.21 per entry,,,,,,,"[103.738921076348, 1.37779095]",,,,1.37779095,103.738921076348,,,,,,,,,,,Point,,,
Suntec City,South & CBD,$1.10 per hr,Same as Saturday,7am-5pm: $2.20 for 1st hr; $1.10 for sub. ½ hr (excluding PH),5pm-12am:$2.20 per entry; Aft 12am:$1.10 per hr,,,,,,,"[103.8591583, 1.2946918]",,,,1.2946918,103.8591583,,,,,,,,,,,Point,,,
Swissotel Merchant Court Hotel,South & CBD,-,-,Daily: $4.50 for 1st hr; $3 for sub. hr,-,,,,,,,"[103.8456923, 1.288218]",,,,1.288218,103.8456923,,,,,,,,,,,Point,,,
Swissotel The Stamford Hotel,South & CBD,$2 for 1st 2hrs; $0.30 for sub. 15mins,Same as Saturday,8am-5pm: $2 for 1st hr; $0.50 for sub. 15mins (Car park at Raffles City Shopping Centre),Aft 5pm: $2.50 per entry,,,,,,,"[103.8533288, 1.2932748]",,,,1.2932748,103.8533288,,,,,,,,,,,Point,,,
Tanjong Katong Complex,South & CBD,HDB coupon parking,HDB coupon parking,HDB coupon parking,HDB coupon parking,,,,,,,"[103.89435668596, 1.31648585]",,,,1.31648585,103.89435668596,,,,,,,,,,,Point,,,
The Adelphi,South & CBD,Same as wkdays,6am-1am: $3.21 per entry,6am-5pm: $2.40 for 1st hr; $1.20 for sub. ½ hr,5pm-1am: $3.21 per entry,,,,,,,"[103.8511883, 1.29109805]",,,,1.29109805,103.8511883,,,,,,,,,,,Point,,,
The Concourse,South & CBD,"Charges same as wkdays, but $1.07 per entry after 12pm ",$1.07 per entry,7am-5pm: $2.14 for 1st hr; $1.07 for sub. ½ hr,Aft 5pm: $2.14 per entry,,,,,,,"[103.862492961574, 1.30102205]",,,,1.30102205,103.862492961574,,,,,,,,,,,Point,,,
The Corporate Office,South & CBD,Same as wkdays,Closed,7am-5pm: $4 per hr,Aft 5pm: $2.50 per entry,,,,,,,"[103.772447, 1.307436]",,,,1.307436,103.772447,,,,,,,,,,,Point,,,
The Esplanade,South & CBD,6am-6pm: $2 per hr ($1.50 per ½ hr at Waterfront car park daily),Same as Saturday,6am-6pm: $2 per hr ($1.50 per ½ hr at Waterfront car park daily) 12pm-2pm $2 per entry,6pm-10pm: $6 per entry; Aft 10pm: $2 per entry,,,,,,,"[103.8610855, 1.2884756]",,,,1.2884756,103.8610855,,,,,,,,,,,Point,,,
UE Square,South & CBD,8am-1pm: $2.00 for 1st hr; $1 for sub. hr; Aft 11pm: $3 per entry,$3 per entry,8am-5pm: $2.00 for 1st hr; $1 for sub. hr,Aft 5pm: $3 per entry,,,,,,,"[103.842680193722, 1.29215005]",,,,1.29215005,103.842680193722,,,,,,,,,,,Point,,,
UOB Plaza,South & CBD,7am-12am: $3.50 per entry. Aft 12am $3.50 per entry,Same as Saturday,7am-6pm: $2.50 per ½ hr,6pm-12am: $3.50 per entry. Aft 12am: $3.50 per entry,,,,,,,"[103.850718501509, 1.28538295]",,,,1.28538295,103.850718501509,,,,,,,,,,,Point,,,
Vivocity,South & CBD,7am-6pm: $1.40 for 1st hr; $0.70 for sub. ½ hr; 6.01pm-4am: $3.50 per entry; Aft 4am: $2.50 per hr,Same as Saturday,7am-6pm: $1.20 for 1st hr; $0.60 for sub. ½ hr,6.01pm-4am: $3 per entry; Aft 4am: $2.50 per hr,,,,,,,"[103.8224201, 1.2650909]",,,,1.2650909,103.8224201,,,,,,,,,,,Point,,,
27 West Coast Highway,West,-,-,0000-0700: $0.75 / 30 mins (Capped at $4.28). 0700-2000: $0.75 / 30 mins (Capped at $4.28),-,,,,,,,"[103.757561, 1.3086553]",,,,1.3086553,103.757561,,,,,,,,,,,Point,,,
798 Upper Bukit Timah Road,West,-,-,0000-0700: $2.14 /30 mins. 0700-0000: $1.07 /30 mins.,-,,,,,,,"[103.7673564, 1.3628453]",,,,1.3628453,103.7673564,,,,,,,,,,,Point,,,
Anchorpoint Shopping Centre,West,Same as wkdays,Same as wkdays,8am-6.59pm: $1 for 1st ½ hr or part thereof; $2 for sub hr or part thereof.,7pm-7.59am: $2.50 per entry.,,,,,,,"[103.804932, 1.288446]",,,,1.288446,103.804932,,,,,,,,,,,Point,,,
Bukit Panjang Plaza,West,"12am to 6pm :$2.14 for 1st 2 hr, $0.32 for sub 15mins",Same as Saturday,"12am to 6pm :$1.07 for 1st hr, $0.32/min for sub.min.",6pm-12am: $2.14 per entry,,,,,,,"[103.762090798175, 1.37865495]",,,,1.37865495,103.762090798175,,,,,,,,,,,Point,,,
